,cps_name,obs,Teff,u_Teff,radius,u_radius,FeH,u_FeH,mass,u_mass,Source,chi-squared,params
135,101501.0,rj189.1669,5309,27,0.94,0.01,-0.03,,,,VonBraun,4.424584184880773,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9954662962042983, true, null, -Infinity, Infinity, 0.001134899024256527, {""knot_3_y"": 0.2119244910301373, ""knot_4_y"": -0.008955387791049233, ""knot_1_y"": -0.30803285898669164, ""knot_2_y"": -0.05760703910168775}, 0.9978324685890206], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9965875996455837, true, null, -Infinity, Infinity, 0.0004892152069809465, {""knot_3_y"": -0.24403226826960456, ""knot_4_y"": -0.027214881594147786, ""knot_2_y"": 0.2925027849878167, ""knot_0_y"": -0.3080328589866917}, 0.7174738207889402], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9944827753961876, true, null, -Infinity, Infinity, 0.0003619156660384507, {""knot_3_y"": 0.7057303351292253, ""knot_4_y"": -0.06131988325478985, ""knot_1_y"": 0.2925027849878173, ""knot_0_y"": -0.0576070391016885}, 0.9821248818266148], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9941791067456526, true, null, -Infinity, Infinity, 0.00035016693902203174, {""knot_2_y"": 0.7057303351292246, ""knot_4_y"": 0.4664512574435847, ""knot_1_y"": -0.24403226826960603, ""knot_0_y"": 0.2119244910301364}, 0.9854924961834507], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9946900963110419, true, null, -Infinity, Infinity, 0.00036011504884607567, {""knot_2_y"": -0.061319883254791804, ""knot_3_y"": 0.4664512574435846, ""knot_1_y"": -0.027214881594151228, ""knot_0_y"": -0.008955387791047969}, 0.9953602143112156]]"
136,131156.0,rj187.194,5483,32,0.8627,0.0107,-0.14,,,,VonBraun,9.97121291230933,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9993499389442869, true, null, -Infinity, Infinity, 0.0016311271050151188, {""knot_3_y"": 0.21206355557646248, ""knot_4_y"": -0.00819930252748847, ""knot_1_y"": -0.30889225385038044, ""knot_2_y"": -0.05708432072586614}, 0.9901673628813661], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.989466080404312, true, null, -Infinity, Infinity, 0.0007049561208473136, {""knot_3_y"": -0.24362569432438674, ""knot_4_y"": -0.028277528175008206, ""knot_2_y"": 0.2922046331665297, ""knot_0_y"": -0.3088922538503801}, 0.7178250440902136], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 1.0018657940844025, true, null, -Infinity, Infinity, 0.0005225509691458535, {""knot_3_y"": 0.7065227935797592, ""knot_4_y"": -0.05926304407426894, ""knot_1_y"": 0.2922046331665255, ""knot_0_y"": -0.057084320725867395}, 0.9968275161592385], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 1.0015874057408796, true, null, -Infinity, Infinity, 0.0005061601422655541, {""knot_2_y"": 0.7065227935797582, ""knot_4_y"": 0.4683332587277459, ""knot_1_y"": -0.24362569432439077, ""knot_0_y"": 0.21206355557646014}, 0.9950432817569914], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9922980672652927, true, null, -Infinity, Infinity, 0.0005200020620457572, {""knot_2_y"": -0.05926304407426787, ""knot_3_y"": 0.4683332587277469, ""knot_1_y"": -0.028277528175008806, ""knot_0_y"": -0.008199302527490158}, 0.9979049412231403]]"
137,162003.0,rj188.555,5928,81,2.3289,0.0671,-0.03,,,,VonBraun,52.72254089426645,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0044451023110301, true, null, -Infinity, Infinity, 0.004048295452928393, {""knot_3_y"": 0.21203930758154088, ""knot_4_y"": -0.013312944013424142, ""knot_1_y"": -0.3073737367614293, ""knot_2_y"": -0.05651253121782276}, 0.9830488515065225], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9572312910501958, true, null, -Infinity, Infinity, 0.0017320402866677978, {""knot_3_y"": -0.24572376338579965, ""knot_4_y"": -0.02188300853103986, ""knot_2_y"": 0.2896101780088168, ""knot_0_y"": -0.3073737367614309}, 0.8356970555203392], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9801317292943986, true, null, -Infinity, Infinity, 0.0012777534182094401, {""knot_3_y"": 0.7010581638321359, ""knot_4_y"": -0.07136780352151195, ""knot_1_y"": 0.28961017800881983, ""knot_0_y"": -0.05651253121782378}, 0.9629941401499205], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.979815822336664, true, null, -Infinity, Infinity, 0.0012363331355489987, {""knot_2_y"": 0.7010581638321391, ""knot_4_y"": 0.4630980608506155, ""knot_1_y"": -0.24572376338579419, ""knot_0_y"": 0.21203930758153927}, 0.9776386967547224], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9635076897604777, true, null, -Infinity, Infinity, 0.0012941512968617356, {""knot_2_y"": -0.07136780352150915, ""knot_3_y"": 0.46309806085061583, ""knot_1_y"": -0.02188300853103551, ""knot_0_y"": -0.013312944013425329}, 0.9724457079741722]]"
138,164259.0,rj187.472,6454,113,1.9614,0.0713,-0.03,,,,VonBraun,115.5908778464514,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0066352655286033, true, null, -Infinity, Infinity, 0.005662237083996778, {""knot_3_y"": 0.21147684100926573, ""knot_4_y"": -0.0011225949212136208, ""knot_1_y"": -0.3078838312988855, ""knot_2_y"": -0.061641189425216306}, 0.9954484011265301], [""knot_1_x"", 6016.420490366793, false, null, -Infinity, Infinity, 0, null, 6016.420490366793], [""knot_1_y"", 1.0095196970855789, true, null, -Infinity, Infinity, 0.0024476493365433467, {""knot_3_y"": -0.24198908068602573, ""knot_4_y"": -0.036978912754860524, ""knot_2_y"": 0.2992930761237588, ""knot_0_y"": -0.3078838312988846}, 0.9783399402097964], [""knot_2_x"", 6032.880156342545, false, null, -Infinity, Infinity, 0, null, 6032.880156342545], [""knot_2_y"", 1.0044129001928808, true, null, -Infinity, Infinity, 0.0018135142501551997, {""knot_3_y"": 0.7097172264469336, ""knot_4_y"": -0.04420306208184045, ""knot_1_y"": 0.2992930761237637, ""knot_0_y"": -0.06164118942521669}, 0.9960289459556473], [""knot_3_x"", 6049.384852515976, false, null, -Infinity, Infinity, 0, null, 6049.384852515976], [""knot_3_y"", 1.0010893837760433, true, null, -Infinity, Infinity, 0.0017648356064734446, {""knot_2_y"": 0.7097172264469351, ""knot_4_y"": 0.4761362430172654, ""knot_1_y"": -0.24198908068602215, ""knot_0_y"": 0.211476841009265}, 0.9959813796628315], [""knot_4_x"", 6065.934702080283, false, null, -Infinity, Infinity, 0, null, 6065.934702080283], [""knot_4_y"", 1.0008155353817934, true, null, -Infinity, Infinity, 0.0017890920381694543, {""knot_2_y"": -0.04420306208184123, ""knot_3_y"": 0.4761362430172651, ""knot_1_y"": -0.036978912754861204, ""knot_0_y"": -0.0011225949212135234}, 0.9583702434038259]]"
139,173667.0,rj187.479,6296,19,2.0644,0.0166,-0.03,,,,VonBraun,64.22435769316621,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0111588958641733, true, null, -Infinity, Infinity, 0.0045040934719100655, {""knot_3_y"": 0.21090936165561433, ""knot_4_y"": -0.007165828227159925, ""knot_1_y"": -0.30745520817489636, ""knot_2_y"": -0.06377131118642002}, 0.9935390531612972], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 0.9984461276814999, true, null, -Infinity, Infinity, 0.0019469378821937264, {""knot_3_y"": -0.24330040199912945, ""knot_4_y"": -0.029127357342777275, ""knot_2_y"": 0.3014220351303364, ""knot_0_y"": -0.3074552081748956}, 0.8922054964804677], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9906989161951223, true, null, -Infinity, Infinity, 0.0014248110330542102, {""knot_3_y"": 0.704662609351835, ""knot_4_y"": -0.0598307924392196, ""knot_1_y"": 0.30142203513033844, ""knot_0_y"": -0.06377131118642082}, 0.9784625153457803], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9906284224703006, true, null, -Infinity, Infinity, 0.0013699301408559162, {""knot_2_y"": 0.7046626093518352, ""knot_4_y"": 0.46318337291258077, ""knot_1_y"": -0.24330040199912753, ""knot_0_y"": 0.21090936165561427}, 0.9828104805794535], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9950682526936949, true, null, -Infinity, Infinity, 0.0013910499106166427, {""knot_2_y"": -0.05983079243922135, ""knot_3_y"": 0.4631833729125792, ""knot_1_y"": -0.029127357342777275, ""knot_0_y"": -0.0071658282271604085}, 1.0098053593648186]]"
140,182572.0,rj08.774,5643,84,1.3785,0.0418,0.34,,,,VonBraun,52.105008259356524,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.8558922438288729, true, null, -Infinity, Infinity, 0.003418983898063139, {""knot_3_y"": 0.21314660170723437, ""knot_4_y"": 0.00844961016433561, ""knot_1_y"": -0.30723358122955824, ""knot_2_y"": -0.0579919143234747}, 0.9343406393611913], [""knot_1_x"", 6016.31839687366, false, null, -Infinity, Infinity, 0, null, 6016.31839687366], [""knot_1_y"", 0.9800181424224388, true, null, -Infinity, Infinity, 0.00148217384805942, {""knot_3_y"": -0.2427523256464269, ""knot_4_y"": -0.048715077176515464, ""knot_2_y"": 0.2948681141592552, ""knot_0_y"": -0.3072335812295588}, 0.9465034321643886], [""knot_2_x"", 6032.675412480642, false, null, -Infinity, Infinity, 0, null, 6032.675412480642], [""knot_2_y"", 0.9096149148654913, true, null, -Infinity, Infinity, 0.0011122937306306394, {""knot_3_y"": 0.7181689717614614, ""knot_4_y"": -0.018618601697911956, ""knot_1_y"": 0.2948681141592569, ""knot_0_y"": -0.05799191432347545}, 0.9401580674183535], [""knot_3_x"", 6049.076899131528, false, null, -Infinity, Infinity, 0, null, 6049.076899131528], [""knot_3_y"", 0.8888546113020895, true, null, -Infinity, Infinity, 0.0010983196271686863, {""knot_2_y"": 0.7181689717614617, ""knot_4_y"": 0.49361501187583995, ""knot_1_y"": -0.2427523256464247, ""knot_0_y"": 0.2131466017072335}, 0.8128682041294429], [""knot_4_x"", 6065.522977733071, false, null, -Infinity, Infinity, 0, null, 6065.522977733071], [""knot_4_y"", 0.9235952876863119, true, null, -Infinity, Infinity, 0.0010941126324156734, {""knot_2_y"": -0.01861860169791289, ""knot_3_y"": 0.49361501187583856, ""knot_1_y"": -0.04871507717651391, ""knot_0_y"": 0.008449610164336346}, 0.3208120966162012]]"
141,222368.0,rj26.532,6192,26,1.5949,0.0137,-0.14,,,,VonBraun,36.81228524073734,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0062583636713873, true, null, -Infinity, Infinity, 0.003058898382729395, {""knot_3_y"": 0.2121969334854568, ""knot_4_y"": -0.007339619471271136, ""knot_1_y"": -0.31010364780442057, ""knot_2_y"": -0.05630153228338982}, 0.9899156402989387], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 1.0016069582378047, true, null, -Infinity, Infinity, 0.00132596255613413, {""knot_3_y"": -0.2424859919176575, ""knot_4_y"": -0.02946244612908993, ""knot_2_y"": 0.291856089827756, ""knot_0_y"": -0.31010364780442123}, 0.8383721931204812], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 1.0010252948373375, true, null, -Infinity, Infinity, 0.0009868435509959824, {""knot_3_y"": 0.7083902287749316, ""knot_4_y"": -0.05680320072753062, ""knot_1_y"": 0.291856089827761, ""knot_0_y"": -0.05630153228339286}, 0.9842637413787082], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 1.000685334834006, true, null, -Infinity, Infinity, 0.0009563911081793052, {""knot_2_y"": 0.7083902287749365, ""knot_4_y"": 0.46962830093984625, ""knot_1_y"": -0.2424859919176526, ""knot_0_y"": 0.2121969334854533}, 1.0023908171453948], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 1.0005138273770553, true, null, -Infinity, Infinity, 0.0009797532161428676, {""knot_2_y"": -0.05680320072752544, ""knot_3_y"": 0.4696283009398502, ""knot_1_y"": -0.02946244612908868, ""knot_0_y"": -0.007339619471272032}, 0.9901507249993915]]"
142,16623.0,rj187.81,5327,39,0.9172,0.009000000000000001,0.08,,,,VonBraun,21.540246080288618,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9971766212907605, true, null, -Infinity, Infinity, 0.002565288275204593, {""knot_3_y"": 0.21248322458695876, ""knot_4_y"": -0.008962591205118485, ""knot_1_y"": -0.31043639838803566, ""knot_2_y"": -0.055098973480360365}, 0.9918018657324819], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 1.009315160287636, true, null, -Infinity, Infinity, 0.0011092284884249813, {""knot_3_y"": -0.24304675101275358, ""knot_4_y"": -0.027592022320429628, ""knot_2_y"": 0.2897964379163407, ""knot_0_y"": -0.31043639838803544}, 0.8721669631092145], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 0.9962277374104623, true, null, -Infinity, Infinity, 0.0008262426819420688, {""knot_3_y"": 0.7069691155455915, ""knot_4_y"": -0.060204596718857285, ""knot_1_y"": 0.28979643791634163, ""knot_0_y"": -0.05509897348036029}, 0.9778699870816262], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 0.9931297117537075, true, null, -Infinity, Infinity, 0.0008016526901640084, {""knot_2_y"": 0.7069691155455955, ""knot_4_y"": 0.4692649956790688, ""knot_1_y"": -0.24304675101274992, ""knot_0_y"": 0.21248322458695598}, 0.9832441016907619], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9997872232350392, true, null, -Infinity, Infinity, 0.0008279277196742186, {""knot_2_y"": -0.060204596718850284, ""knot_3_y"": 0.4692649956790721, ""knot_1_y"": -0.027592022320424184, ""knot_0_y"": -0.00896259120512156}, 0.9808998014544626]]"
143,6210.0,rj185.1083,6089,35,4.5169999999999995,0.1522,-0.01,,,,VonBraun,86.41550459665433,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0040617750891587, true, null, -Infinity, Infinity, 0.00520760828547075, {""knot_3_y"": 0.21174730525827934, ""knot_4_y"": -0.00974760601918029, ""knot_1_y"": -0.30801885533880247, ""knot_2_y"": -0.05831595187987898}, 0.9914197291569866], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 1.0001850924965996, true, null, -Infinity, Infinity, 0.002243555760225735, {""knot_3_y"": -0.24424146770053026, ""knot_4_y"": -0.026249809441613665, ""knot_2_y"": 0.2932878000011036, ""knot_0_y"": -0.3080188553388017}, 0.9313522073556051], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 1.0020666262451394, true, null, -Infinity, Infinity, 0.0016558931183260008, {""knot_3_y"": 0.7042612240406234, ""knot_4_y"": -0.06360447255774412, ""knot_1_y"": 0.2932878000011068, ""knot_0_y"": -0.05831595187988048}, 0.9988584746143009], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 1.000266749909183, true, null, -Infinity, Infinity, 0.0016008888962783005, {""knot_2_y"": 0.7042612240406252, ""knot_4_y"": 0.46541490116637274, ""knot_1_y"": -0.24424146770052688, ""knot_0_y"": 0.21174730525827815}, 0.9962855930521004], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 0.9968058051001518, true, null, -Infinity, Infinity, 0.0016515675741502118, {""knot_2_y"": -0.0636044725577437, ""knot_3_y"": 0.4654149011663724, ""knot_1_y"": -0.02624980944161251, ""knot_0_y"": -0.009747606019181072}, 0.977200403578763]]"
144,16765.0,rj185.1123,6356,46,1.208,0.0288,-0.15,,,,VonBraun,88.57031603294894,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 1.0049351239700821, true, null, -Infinity, Infinity, 0.005131171281653747, {""knot_3_y"": 0.21215171079453077, ""knot_4_y"": -0.009558954500373603, ""knot_1_y"": -0.3091524684606463, ""knot_2_y"": -0.05695507098636933}, 0.9903893691652987], [""knot_1_x"", 6016.543004845413, false, null, -Infinity, Infinity, 0, null, 6016.543004845413], [""knot_1_y"", 1.0038891278300957, true, null, -Infinity, Infinity, 0.002214559146991675, {""knot_3_y"": -0.24397537414031764, ""knot_4_y"": -0.026639330503464443, ""knot_2_y"": 0.2917579072220416, ""knot_0_y"": -0.3091524684606454}, 0.9365110717606294], [""knot_2_x"", 6033.125858149306, false, null, -Infinity, Infinity, 0, null, 6033.125858149306], [""knot_2_y"", 1.0018402925327725, true, null, -Infinity, Infinity, 0.0016398798983313068, {""knot_3_y"": 0.7051558723405068, ""knot_4_y"": -0.06249600585631824, ""knot_1_y"": 0.29175790722204037, ""knot_0_y"": -0.05695507098637075}, 0.9885949081311389], [""knot_3_x"", 6049.75441727188, false, null, -Infinity, Infinity, 0, null, 6049.75441727188], [""knot_3_y"", 1.0012956872932604, true, null, -Infinity, Infinity, 0.0015878094775578363, {""knot_2_y"": 0.7051558723405059, ""knot_4_y"": 0.46691378027241776, ""knot_1_y"": -0.2439753741403186, ""knot_0_y"": 0.2121517107945303}, 0.9918956599967605], [""knot_4_x"", 6066.42880818796, false, null, -Infinity, Infinity, 0, null, 6066.42880818796], [""knot_4_y"", 1.0022891058113155, true, null, -Infinity, Infinity, 0.0016395627811384963, {""knot_2_y"": -0.062496005856319, ""knot_3_y"": 0.4669137802724168, ""knot_1_y"": -0.02663933050346406, ""knot_0_y"": -0.00955895450037456}, 0.9901264179440145]]"
145,38858.0,rj06.1054,5646,45,0.9331,0.0162,-0.22,,,,VonBraun,29.076679195713,"[[""num_knots"", 5, false, null, -Infinity, Infinity, 0, null, 5], [""knot_0_x"", 6000.005731731656, false, null, -Infinity, Infinity, 0, null, 6000.005731731656], [""knot_0_y"", 0.9655561995006201, true, null, -Infinity, Infinity, 0.0025575457292871407, {""knot_3_y"": 0.21344618177025892, ""knot_4_y"": -0.00463330336716551, ""knot_1_y"": -0.31050911372253476, ""knot_2_y"": -0.052949043248227586}, 0.9641440105718876], [""knot_1_x"", 6016.502166408676, false, null, -Infinity, Infinity, 0, null, 6016.502166408676], [""knot_1_y"", 0.9603633229222306, true, null, -Infinity, Infinity, 0.001108054632832848, {""knot_3_y"": -0.2430118048061025, ""knot_4_y"": -0.032845288725555866, ""knot_2_y"": 0.2873542705586686, ""knot_0_y"": -0.3105091137225347}, 0.8722912022909299], [""knot_2_x"", 6033.043956435212, false, null, -Infinity, Infinity, 0, null, 6033.043956435212], [""knot_2_y"", 0.970690769308453, true, null, -Infinity, Infinity, 0.0008317984911724496, {""knot_3_y"": 0.7121549800339887, ""knot_4_y"": -0.0484182860378547, ""knot_1_y"": 0.28735427055867396, ""knot_0_y"": -0.05294904324823218}, 0.9601297493302827], [""knot_3_x"", 6049.631226511404, false, null, -Infinity, Infinity, 0, null, 6049.631226511404], [""knot_3_y"", 0.9649026653035583, true, null, -Infinity, Infinity, 0.0008119585638706308, {""knot_2_y"": 0.7121549800339899, ""knot_4_y"": 0.4760232833768592, ""knot_1_y"": -0.24301180480609688, ""knot_0_y"": 0.21344618177025415}, 0.9423383078855709], [""knot_4_x"", 6066.264101680243, false, null, -Infinity, Infinity, 0, null, 6066.264101680243], [""knot_4_y"", 0.9515951867056502, true, null, -Infinity, Infinity, 0.0008298457722126886, {""knot_2_y"": -0.04841828603785798, ""knot_3_y"": 0.4760232833768552, ""knot_1_y"": -0.03284528872555406, ""knot_0_y"": -0.004633303367168566}, 0.9731394648298421]]"
